3.0,1.0,4.0,4.0,10.0,3.0,4.0,5.0,42.0,23.0,11.0,2.0,10.0,4.0,24.0,1.0,19.0,3.0,1.0,8.0,61.0,2.0,7.0,10.0,32.0,12.0,11.0,1.0,1.0
4.0,1.0,1.0,4.0,10.0,2.0,3.0,8.0,13.0,17.0,5.0,2.0,16.0,6.0,19.0,3.0,9.0,3.0,1.0,3.0,43.0,2.0,10.0,2.0,15.0,4.0,13.0,2.0,1.0
1.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,8.0,11.0,5.0,3.0,4.0,3.0,23.0,4.0,13.0,3.0,1.0,5.0,14.0,6.0,11.0,2.0,4.0,4.0,5.0,2.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,22.0,4.0,2.0,3.0,4.0,2.0,29.0,1.0,25.0,3.0,1.0,1.0,18.0,1.0,2.0,1.0,3.0,6.0,11.0,6.0,2.0
1.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,17.0,7.0,5.0,1.0,2.0,7.0,89.0,3.0,23.0,3.0,1.0,5.0,37.0,5.0,8.0,1.0,2.0,5.0,45.0,2.0,5.0
1.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,7.0,9.0,5.0,1.0,1.0,6.0,115.0,3.0,16.0,3.0,1.0,5.0,11.0,3.0,11.0,1.0,1.0,13.0,28.0,2.0,5.0
2.0,2.0,1.0,2.0,1.0,2.0,16.0,10.0,5.0,12.0,5.0,1.0,2.0,16.0,30.0,4.0,20.0,2.0,1.0,5.0,9.0,3.0,8.0,2.0,1.0,19.0,52.0,6.0,1.0
15.0,2.0,4.0,7.0,2.0,2.0,42.0,9.0,9.0,24.0,1.0,1.0,5.0,21.0,8.0,7.0,43.0,3.0,1.0,9.0,23.0,3.0,18.0,4.0,1.0,14.0,63.0,3.0,1.0
10.0,3.0,6.0,7.0,2.0,2.0,120.0,9.0,7.0,31.0,2.0,5.0,4.0,40.0,29.0,32.0,77.0,2.0,1.0,9.0,28.0,3.0,22.0,2.0,3.0,1.0,103.0,4.0,3.0
15.0,7.0,10.0,24.0,5.0,2.0,121.0,3.0,10.0,23.0,1.0,4.0,2.0,30.0,62.0,13.0,166.0,2.0,1.0,13.0,23.0,3.0,12.0,2.0,2.0,8.0,131.0,6.0,3.0
8.0,2.0,6.0,24.0,6.0,1.0,68.0,4.0,6.0,21.0,4.0,8.0,2.0,18.0,93.0,9.0,231.0,3.0,1.0,10.0,19.0,1.0,11.0,4.0,5.0,3.0,104.0,1.0,3.0
10.0,2.0,5.0,10.0,9.0,1.0,75.0,7.0,2.0,42.0,1.0,9.0,2.0,18.0,54.0,13.0,259.0,9.0,1.0,16.0,27.0,1.0,20.0,3.0,3.0,3.0,38.0,5.0,5.0
8.0,2.0,5.0,7.0,9.0,1.0,85.0,1.0,2.0,43.0,1.0,7.0,2.0,5.0,20.0,21.0,232.0,10.0,1.0,17.0,18.0,1.0,41.0,1.0,1.0,2.0,23.0,4.0,4.0
1.0,1.0,2.0,3.0,1.0,1.0,29.0,2.0,1.0,12.0,4.0,1.0,1.0,4.0,10.0,3.0,158.0,3.0,1.0,8.0,12.0,1.0,32.0,1.0,1.0,2.0,19.0,2.0,2.0
4.0,1.0,1.0,10.0,1.0,1.0,14.0,2.0,2.0,9.0,2.0,3.0,1.0,2.0,6.0,3.0,236.0,3.0,1.0,1.0,20.0,1.0,114.0,1.0,1.0,3.0,11.0,1.0,2.0
4.0,1.0,1.0,18.0,2.0,1.0,7.0,2.0,2.0,5.0,1.0,3.0,1.0,5.0,15.0,4.0,245.0,3.0,1.0,1.0,14.0,5.0,225.0,1.0,1.0,1.0,5.0,1.0,2.0
5.0,0.0,3.0,15.0,2.0,2.0,0.0,5.0,1.0,12.0,1.0,3.0,1.0,16.0,24.0,25.0,242.0,3.0,2.0,2.0,44.0,15.0,465.0,1.0,1.0,2.0,7.0,2.0,2.0
13.0,1.0,6.0,42.0,2.0,2.0,3.0,5.0,16.0,118.0,5.0,1.0,36.0,56.0,155.0,360.0,389.0,1.0,2.0,13.0,45.0,21.0,395.0,1.0,1.0,12.0,55.0,2.0,2.0
18.0,7.0,18.0,40.0,2.0,7.0,19.0,13.0,82.0,497.0,6.0,9.0,101.0,177.0,62.0,721.0,394.0,8.0,2.0,13.0,37.0,10.0,318.0,1.0,1.0,47.0,64.0,1.0,1.0
103.0,31.0,57.0,37.0,3.0,8.0,127.0,16.0,268.0,796.0,27.0,15.0,378.0,182.0,89.0,970.0,543.0,33.0,4.0,68.0,37.0,5.0,181.0,1.0,34.0,73.0,82.0,12.0,1.0
94.0,58.0,58.0,54.0,13.0,7.0,169.0,29.0,473.0,655.0,8.0,35.0,292.0,119.0,88.0,969.0,810.0,351.0,5.0,35.0,24.0,8.0,122.0,8.0,97.0,115.0,108.0,74.0,2.0
131.0,64.0,63.0,54.0,33.0,1.0,153.0,12.0,311.0,314.0,26.0,26.0,206.0,97.0,39.0,657.0,1041.0,443.0,10.0,38.0,32.0,5.0,147.0,17.0,75.0,119.0,255.0,229.0,46.0
68.0,16.0,13.0,48.0,39.0,2.0,37.0,5.0,105.0,110.0,15.0,15.0,95.0,56.0,32.0,249.0,1017.0,162.0,14.0,26.0,6.0,9.0,73.0,29.0,16.0,61.0,212.0,159.0,76.0
46.0,10.0,17.0,24.0,31.0,2.0,42.0,1.0,103.0,55.0,50.0,20.0,58.0,56.0,39.0,129.0,1009.0,125.0,4.0,61.0,28.0,4.0,52.0,11.0,7.0,53.0,87.0,97.0,27.0
29.0,20.0,13.0,3.0,52.0,1.0,19.0,4.0,77.0,105.0,70.0,8.0,103.0,31.0,29.0,64.0,807.0,85.0,1.0,86.0,16.0,6.0,43.0,9.0,3.0,41.0,12.0,8.0,10.0
8.0,9.0,19.0,3.0,16.0,1.0,17.0,7.0,31.0,40.0,54.0,3.0,83.0,17.0,13.0,18.0,434.0,52.0,2.0,51.0,20.0,3.0,25.0,4.0,3.0,14.0,9.0,4.0,2.0
11.0,9.0,21.0,1.0,13.0,1.0,5.0,1.0,8.0,11.0,30.0,3.0,30.0,7.0,6.0,14.0,266.0,32.0,3.0,14.0,9.0,3.0,14.0,3.0,3.0,27.0,9.0,1.0,2.0
